model_key,model_name,family,conversation_id,num_turns,num_candidate_boundaries,num_gold_boundaries,gold_boundary_density,mean_rank95,mean_curvature,mean_turning_angle,mean_rank_jump,mean_subspace_shift,mean_boundary_score,mean_boundary_prominence,boundary_tp_exact,boundary_fp_exact,boundary_fn_exact,boundary_f1_exact,boundary_tp_tol1,boundary_fp_tol1,boundary_fn_tol1,boundary_f1_tol1,boundary_tp_tol2,boundary_fp_tol2,boundary_fn_tol2,boundary_f1_tol2,boundary_tp_tol3,boundary_fp_tol3,boundary_fn_tol3,boundary_f1_tol3,boundary_nearest_distance,boundary_windowdiff,boundary_pk,boundary_auprc,mean_state_geodesic_error,mean_logit_l2,mean_kl,top1_agreement,corr_geodesic_vs_logit_l2,corr_geodesic_vs_kl,output_json,output_npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,retrieval_heavy,retrieval_project_notes,6,4,0,0.0,1.0,2.7308430671691895,2.8765716552734375,1.4945905604690779e-05,0.41907185316085815,2.549973964691162,0.0671965479850769,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.1285078376531601,193.8849334716797,1.9158012946718372e-05,1.0,0.9914399920668558,0.32670547083450985,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/retrieval_heavy_retrieval_project_notes_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/retrieval_heavy_retrieval_project_notes_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,retrieval_heavy,retrieval_med_schedule,6,4,0,0.0,1.0,2.546868085861206,2.873438835144043,1.621909177629277e-05,0.4131852388381958,2.5479893684387207,0.047383010387420654,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.12492692470550537,186.8336944580078,1.1217223800485954e-05,1.0,0.9894534066246758,0.28221177238337714,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/retrieval_heavy_retrieval_med_schedule_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/retrieval_heavy_retrieval_med_schedule_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,reasoning_chat,reasoning_subscription_break_even,6,4,0,0.0,1.5,3.158313512802124,2.817004680633545,5.3597750593326055e-06,0.6617670059204102,2.2882308959960938,0.1591426134109497,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.06878814101219177,101.9569091796875,1.576029603711504e-06,1.0,0.9961187580101784,0.20512828955980336,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/reasoning_chat_reasoning_subscription_break_even_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/reasoning_chat_reasoning_subscription_break_even_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,reasoning_chat,reasoning_shipping_costs,6,4,0,0.0,1.5,3.384359359741211,2.8301148414611816,3.741463842743542e-06,0.6683249473571777,2.557088851928711,0.187730073928833,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.08246848732233047,124.5716781616211,4.81752113046241e-06,1.0,0.9971520265900442,0.17349823490876592,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/reasoning_chat_reasoning_shipping_costs_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/reasoning_chat_reasoning_shipping_costs_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,reasoning_chat,reasoning_shift_coverage,6,4,0,0.0,1.0,3.054842472076416,2.846914291381836,8.757971954764798e-06,0.6196824312210083,2.4697868824005127,0.15388888120651245,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.16495932638645172,246.35951232910156,4.605978392646648e-05,1.0,0.9970792505864974,0.35126795828539237,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/reasoning_chat_reasoning_shift_coverage_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/reasoning_chat_reasoning_shift_coverage_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,code_conversation,code_python_sort_none,6,4,0,0.0,1.0,3.511122703552246,2.832812547683716,1.2146345397923142e-05,0.47075513005256653,2.4512686729431152,0.11219930648803711,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.13084760308265686,198.7965545654297,8.871485078998376e-06,1.0,0.9854087057994022,0.18682903539903495,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/code_conversation_code_python_sort_none_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/code_conversation_code_python_sort_none_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,code_conversation,code_js_array_map,6,4,0,0.0,1.0,2.9306869506835938,2.8487768173217773,1.7233080143341795e-05,0.47103404998779297,2.434519052505493,0.08356350660324097,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.14787860214710236,221.4733428955078,1.70775947481161e-05,1.0,0.9930568861442426,0.2796915656837377,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/code_conversation_code_js_array_map_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/code_conversation_code_js_array_map_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,code_conversation,code_sql_left_join,6,4,0,0.0,1.5,3.3469958305358887,2.8269271850585938,6.542516530316789e-06,0.48967045545578003,2.6224215030670166,0.036157965660095215,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.09969022870063782,146.82669067382812,5.244881322141737e-06,1.0,0.9967698377619684,0.21387711023455455,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/code_conversation_code_sql_left_join_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/code_conversation_code_sql_left_join_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,long_dependency,dependency_bullet_format,6,4,2,0.5,1.0,2.4069833755493164,2.8401880264282227,2.3871725716162473e-05,0.4621247351169586,2.6503820419311523,0.06612926721572876,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.2,0.8333333333333333,0.1559770703315735,226.52850341796875,4.04012062062975e-05,1.0,0.9960338311891785,0.2551104943711472,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/long_dependency_dependency_bullet_format_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/long_dependency_dependency_bullet_format_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,long_dependency,dependency_sentence_limit,6,4,2,0.5,1.0,2.68863582611084,2.815619945526123,1.8992148397956043e-05,0.4901946783065796,2.5337717533111572,0.11394822597503662,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.2,0.75,0.15103451907634735,235.3585205078125,5.240483733359724e-05,1.0,0.997531793739794,0.2532158844023776,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/long_dependency_dependency_sentence_limit_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/long_dependency_dependency_sentence_limit_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,long_dependency,dependency_table_request,6,4,2,0.5,1.0,2.316470146179199,2.8115837574005127,9.20621369004948e-06,0.6474429965019226,2.4864344596862793,0.25111478567123413,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.2,0.75,0.16357679665088654,241.6080780029297,0.00013006529479753226,1.0,0.9863976478110136,0.35222517944530846,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/long_dependency_dependency_table_request_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/long_dependency_dependency_table_request_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,casual_chat,h2_casual_hard_switch,6,4,1,0.25,1.0,3.080613136291504,2.8402695655822754,1.0015711268351879e-05,0.6265055537223816,2.486048698425293,0.19482600688934326,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.75,0.25,0.14464055001735687,210.00172424316406,1.701997643976938e-05,1.0,0.9954371759095636,0.30133339631505857,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/casual_chat_h2_casual_hard_switch_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/casual_chat_h2_casual_hard_switch_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,multi_topic_chat,h2_multi_topic_triple_shift,6,4,2,0.5,1.5,2.7654707431793213,2.7735631465911865,9.211187716573477e-06,0.6844650506973267,2.464280843734741,0.23858684301376343,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.2,0.75,0.08439745754003525,131.7635040283203,3.4856293495977297e-06,1.0,0.9925055464341165,0.06876087500165047,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/multi_topic_chat_h2_multi_topic_triple_shift_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/multi_topic_chat_h2_multi_topic_triple_shift_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,retrieval_heavy,h2_retrieval_interrupt_and_recall,6,4,2,0.5,1.0,2.6937665939331055,2.7898778915405273,7.4320305429864675e-06,0.8621706366539001,2.503227710723877,0.2653140425682068,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11220511049032211,165.7693634033203,1.7842447050497867e-05,1.0,0.9989763716154478,0.3305062041567078,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/retrieval_heavy_h2_retrieval_interrupt_and_recall_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/retrieval_heavy_h2_retrieval_interrupt_and_recall_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,reasoning_chat,h2_reasoning_then_creative_then_reasoning,6,4,2,0.5,1.5,3.4396800994873047,2.80442476272583,2.7564472020458197e-06,0.6574373841285706,2.5429325103759766,0.17339861392974854,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.2,0.75,0.07866554707288742,114.02860260009766,2.9961895506858127e-06,1.0,0.9989307381101306,0.47138310327326083,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/reasoning_chat_h2_reasoning_then_creative_then_reasoning_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/reasoning_chat_h2_reasoning_then_creative_then_reasoning_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,code_conversation,h2_code_language_switch,6,4,2,0.5,1.5,2.9484243392944336,2.8431179523468018,1.320833689533174e-05,0.46776914596557617,2.534520387649536,0.08939969539642334,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.2,0.5833333333333333,0.10728442668914795,160.09239196777344,8.048438758123666e-06,1.0,0.9953529510949723,0.37564786544856527,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/code_conversation_h2_code_language_switch_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/code_conversation_h2_code_language_switch_Qwen2.5-1.5B-Instruct.npz
qwen25_15b,Qwen/Qwen2.5-1.5B-Instruct,long_dependency,h2_long_dependency_with_shift,7,5,2,0.4,1.5,2.50606107711792,2.8257737159729004,8.58658768265741e-06,0.6118376851081848,2.4987430572509766,0.18139442801475525,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,2.6666666666666665,1.0,0.5,0.3666666666666667,0.12208880484104156,183.46737670898438,3.907700374838896e-05,1.0,0.9940896220898412,0.30821577169189035,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/long_dependency_h2_long_dependency_with_shift_Qwen2.5-1.5B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/qwen25_15b/long_dependency_h2_long_dependency_with_shift_Qwen2.5-1.5B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,casual_chat,casual_seattle_trip,6,4,1,0.25,1.5,3.1752617359161377,2.658191680908203,6.2950166466180235e-06,0.6577816605567932,2.565351724624634,0.0544469952583313,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.75,0.3333333333333333,0.12524475157260895,113.0516128540039,0.002608304610475898,1.0,0.983555690654864,0.6311421245314202,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/casual_chat_casual_seattle_trip_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/casual_chat_casual_seattle_trip_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,casual_chat,casual_roommate_dinner,6,4,1,0.25,1.5,2.8956775665283203,2.557802677154541,6.8133772401779424e-06,1.0438308715820312,2.4831764698028564,0.09963858127593994,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.75,1.0,0.1413869857788086,146.2490692138672,0.028987227007746696,1.0,0.9927592239052052,0.6219612335485107,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/casual_chat_casual_roommate_dinner_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/casual_chat_casual_roommate_dinner_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,casual_chat,casual_gym_schedule,6,4,1,0.25,1.5,3.103482484817505,2.5628726482391357,4.015721515315818e-06,1.0960783958435059,2.554469108581543,0.2018646001815796,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.75,0.25,0.13852234184741974,140.67254638671875,0.0032450242433696985,1.0,0.9916114753732115,0.6189287074198899,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/casual_chat_casual_gym_schedule_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/casual_chat_casual_gym_schedule_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,multi_topic_chat,multi_topic_city_day,6,4,1,0.25,2.0,3.041301727294922,2.5432777404785156,6.185809979797341e-06,1.1421233415603638,2.572450637817383,0.11365699768066406,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.75,1.0,0.13317887485027313,130.58412170410156,0.0003061950847040862,1.0,0.9899394794726196,0.3525456808053322,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/multi_topic_chat_multi_topic_city_day_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/multi_topic_chat_multi_topic_city_day_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,multi_topic_chat,multi_topic_office_then_gift,6,4,1,0.25,1.5,2.707034111022949,2.74023175239563,5.896112270420417e-06,0.5742346048355103,2.5979156494140625,0.14925485849380493,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.75,0.5,0.09783393144607544,98.9189453125,0.007120782509446144,1.0,0.9841707911039789,0.5883029722928405,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/multi_topic_chat_multi_topic_office_then_gift_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/multi_topic_chat_multi_topic_office_then_gift_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,multi_topic_chat,multi_topic_trip_then_email,6,4,1,0.25,1.5,3.093879222869873,2.578658103942871,4.776645255333278e-06,1.1358826160430908,2.5884618759155273,0.039634525775909424,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.75,0.5,0.1366708129644394,135.21046447753906,0.15148650109767914,0.8333333134651184,0.9914308332609013,0.5932988626026906,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/multi_topic_chat_multi_topic_trip_then_email_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/multi_topic_chat_multi_topic_trip_then_email_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,retrieval_heavy,retrieval_travel_plan,6,4,0,0.0,1.5,2.6657464504241943,2.6670825481414795,2.919549388025189e-06,0.7875747084617615,2.6138501167297363,0.25228971242904663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.14537997543811798,137.24887084960938,0.13082247972488403,0.8333333134651184,0.9917772923863614,0.7180675616156351,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/retrieval_heavy_retrieval_travel_plan_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/retrieval_heavy_retrieval_travel_plan_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,retrieval_heavy,retrieval_project_notes,6,4,0,0.0,1.5,2.736255645751953,2.7184019088745117,7.028930212982232e-06,0.7176300287246704,2.421621561050415,0.2911970019340515,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.11562546342611313,113.48799896240234,0.07502429187297821,0.8333333134651184,0.9900686648035526,0.5545883659050624,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/retrieval_heavy_retrieval_project_notes_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/retrieval_heavy_retrieval_project_notes_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,retrieval_heavy,retrieval_med_schedule,6,4,0,0.0,1.5,2.899972677230835,2.719562292098999,4.852910933550447e-06,0.721031665802002,2.506532669067383,0.2817452549934387,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.11927539110183716,117.94361114501953,0.055126871913671494,0.8333333134651184,0.9906252371538101,0.5963366266879427,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/retrieval_heavy_retrieval_med_schedule_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/retrieval_heavy_retrieval_med_schedule_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,reasoning_chat,reasoning_subscription_break_even,6,4,0,0.0,1.5,2.423067569732666,2.7258522510528564,3.1313268209487433e-06,0.7126411199569702,2.3469884395599365,0.20868909358978271,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.11275949329137802,112.49765014648438,0.056085508316755295,1.0,0.9849116565536841,0.6823744747215025,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/reasoning_chat_reasoning_subscription_break_even_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/reasoning_chat_reasoning_subscription_break_even_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,reasoning_chat,reasoning_shipping_costs,6,4,0,0.0,1.5,2.505129337310791,2.678640365600586,9.021892765304074e-06,0.7825221419334412,2.4986672401428223,0.16869443655014038,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.12894052267074585,129.4950408935547,0.03063296712934971,1.0,0.9874666448067789,0.5041666697254433,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/reasoning_chat_reasoning_shipping_costs_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/reasoning_chat_reasoning_shipping_costs_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,reasoning_chat,reasoning_shift_coverage,6,4,0,0.0,1.5,2.5667848587036133,2.6997854709625244,7.673066647839732e-06,0.725774884223938,2.453315258026123,0.1898680329322815,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.11126119643449783,131.5821075439453,0.01572028547525406,1.0,0.9848602927422659,0.534694132986176,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/reasoning_chat_reasoning_shift_coverage_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/reasoning_chat_reasoning_shift_coverage_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,code_conversation,code_python_sort_none,6,4,0,0.0,1.5,3.052621603012085,2.5983500480651855,7.398422894766554e-06,1.1032764911651611,2.470224380493164,0.07069039344787598,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.15547697246074677,154.2733917236328,0.04781149700284004,1.0,0.9898483776811043,0.49256491014618264,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/code_conversation_code_python_sort_none_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/code_conversation_code_python_sort_none_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,code_conversation,code_js_array_map,6,4,0,0.0,1.5,2.829946279525757,2.6497693061828613,7.758822903269902e-06,0.848873496055603,2.4030089378356934,0.09486699104309082,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.11752862483263016,123.3321762084961,0.01422607246786356,1.0,0.9924714590855489,0.6783491602846421,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/code_conversation_code_js_array_map_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/code_conversation_code_js_array_map_SmolLM2-1.7B-Instruct.npz
smollm2_17b,HuggingFaceTB/SmolLM2-1.7B-Instruct,code_conversation,code_sql_left_join,6,4,0,0.0,1.5,3.0338916778564453,2.614109516143799,3.5659609238791745e-06,0.8523736000061035,2.544025182723999,0.0805579423904419,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.11491390317678452,119.64456939697266,0.017889535054564476,1.0,0.9890534801723114,0.6256044847087742,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/code_conversation_code_sql_left_join_SmolLM2-1.7B-Instruct.json,/Users/pranav/Documents/RT/results/paper1/studies/expanded_v8_final/smollm2_17b/code_conversation_code_sql_left_join_SmolLM2-1.7B-Instruct.npz
